Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001233,Male,Yes,0,Not Graduate,No,2609,1911.0,140.0,360.0,1.0,Urban,Y
LP001426,Male,Yes,0,Graduate,Yes,5568,2142.0,180.0,360.0,1.0,Rural,Y
LP001883,Male,Yes,3+,Graduate,Yes,3036,2504.0,158.0,360.0,1.0,Rural,Y
LP002231,Male,Yes,0,Graduate,Yes,2058,2167.0,88.0,360.0,1.0,Semiurban,Y
LP001194,Male,Yes,1,Graduate,Yes,4616,4250.0,,360.0,0.0,Urban,N
LP001086,Male,No,0,Not Graduate,Yes,2000,2254.0,,360.0,1.0,Urban,Y
LP002556,Male,No,2,Graduate,Yes,4923,0.0,166.0,360.0,1.0,Semiurban,Y
LP001964,Female,No,1,Graduate,Yes,2876,1560.0,90.0,360.0,1.0,Urban,Y
LP001508,Male,Yes,1,Graduate,No,10513,2079.0,160.0,360.0,1.0,Semiurban,Y
LP002444,Male,Yes,0,Graduate,Yes,2213,2134.0,88.0,360.0,1.0,Urban,Y
LP002308,Male,Yes,2,Graduate,Yes,8300,0.0,205.0,360.0,,Rural,Y
LP001892,Male,Yes,0,Graduate,Yes,11146,0.0,112.0,360.0,1.0,Urban,Y
LP001882,Male,Yes,3+,Graduate,,5000,3369.0,151.0,360.0,0.0,Semiurban,Y
LP001978,Male,No,0,Graduate,No,20166,0.0,192.0,360.0,1.0,Rural,Y
LP001940,Female,No,0,Graduate,Yes,4124,0.0,122.0,360.0,1.0,Semiurban,Y
LP001005,Male,Yes,3+,Graduate,Yes,5250,0.0,100.0,360.0,1.0,Urban,Y
LP001087,Male,Yes,0,Not Graduate,Yes,4300,2014.0,133.0,360.0,0.0,Urban,N
LP002888,Male,No,0,Graduate,,3182,4301.0,132.0,360.0,1.0,Semiurban,Y
LP001841,Male,Yes,0,Graduate,Yes,3941,2200.0,135.0,360.0,1.0,Urban,Y
LP002855,Male,Yes,2,Not Graduate,Yes,3601,1411.0,94.0,360.0,1.0,Rural,Y
LP002842,Male,Yes,2,Graduate,No,9963,7873.0,380.0,360.0,1.0,Urban,Y
LP001136,Male,Yes,1,Graduate,No,1000,0.0,66.0,300.0,0.0,Semiurban,N
LP002874,Male,Yes,1,Not Graduate,Yes,2600,1500.0,173.0,360.0,1.0,Urban,N
LP002588,Male,Yes,1,Not Graduate,Yes,2653,1500.0,113.0,360.0,1.0,Urban,Y
LP001560,Male,No,1,Not Graduate,No,2583,2167.0,140.0,360.0,0.0,Urban,N
LP002244,Male,No,1,Graduate,Yes,4384,0.0,81.0,360.0,1.0,Urban,N
LP002757,Female,Yes,1,Graduate,Yes,12000,0.0,496.0,360.0,1.0,Semiurban,Y
LP002659,Male,Yes,2,Graduate,Yes,11757,1126.0,225.0,360.0,1.0,Urban,Y
LP001451,Male,Yes,0,Graduate,Yes,5568,2142.0,175.0,360.0,1.0,Rural,N
LP002625,,No,0,Graduate,Yes,3583,0.0,96.0,360.0,1.0,Urban,N
LP001426,Male,No,0,Graduate,Yes,6277,0.0,115.0,180.0,1.0,Urban,Y
LP002652,Male,Yes,2,Not Graduate,No,3333,0.0,66.0,360.0,1.0,Rural,Y
LP001098,Male,No,0,Graduate,Yes,6000,0.0,141.0,360.0,1.0,Urban,Y
LP002537,Male,Yes,0,Graduate,Yes,10833,0.0,225.0,360.0,1.0,Urban,Y
LP001120,Male,No,0,Graduate,Yes,3600,0.0,113.0,360.0,1.0,Urban,N
LP001936,Female,No,0,Graduate,Yes,4124,0.0,115.0,360.0,1.0,Semiurban,Y
LP001013,Male,Yes,2,Graduate,Yes,4006,8106.0,180.0,360.0,0.0,Urban,N
LP001043,Male,Yes,0,Not Graduate,Yes,4887,0.0,115.0,360.0,0.0,Rural,N
LP001998,Male,Yes,1,Not Graduate,Yes,3399,3136.0,90.0,180.0,1.0,Urban,Y
LP002401,Male,No,0,Graduate,,12876,0.0,405.0,180.0,1.0,Semiurban,Y
LP001157,Female,No,0,Graduate,Yes,7200,0.0,115.0,360.0,1.0,Urban,Y
LP001038,Male,Yes,0,Graduate,Yes,2500,2034.0,95.0,360.0,1.0,Urban,Y
LP001519,Female,Yes,2,Not Graduate,,4100,1820.0,116.0,360.0,1.0,Semiurban,Y
LP002505,,Yes,2,Graduate,No,2873,7166.0,380.0,360.0,1.0,Semiurban,N
LP001114,Male,No,0,Graduate,Yes,3500,0.0,70.0,300.0,1.0,Semiurban,N
LP002055,Male,Yes,0,Graduate,Yes,2400,1125.0,78.0,,0.0,Rural,N
LP002659,Male,Yes,1,Graduate,No,3450,2079.0,130.0,360.0,1.0,Urban,Y
LP001136,Male,Yes,0,Graduate,Yes,1809,1591.0,90.0,360.0,1.0,Semiurban,Y
LP002243,Female,Yes,1,Graduate,Yes,12000,0.0,496.0,360.0,1.0,Semiurban,Y
LP002529,Male,Yes,2,Graduate,No,16525,0.0,400.0,360.0,1.0,Rural,Y
LP002050,Male,Yes,1,Not Graduate,Yes,3399,1640.0,111.0,180.0,1.0,Urban,Y
LP002911,Male,Yes,2,Not Graduate,Yes,2192,2375.0,120.0,360.0,1.0,Semiurban,Y
LP001289,Male,Yes,2,Graduate,Yes,11417,1126.0,234.0,360.0,1.0,Urban,Y
LP002187,Male,No,0,Not Graduate,Yes,3358,0.0,110.0,360.0,1.0,Rural,Y
LP002874,,No,3+,Graduate,No,9357,2917.0,260.0,360.0,1.0,Semiurban,Y
LP001401,Male,No,0,Graduate,Yes,8566,0.0,118.0,360.0,1.0,Rural,Y
LP002743,Female,Yes,0,Graduate,No,19484,0.0,496.0,360.0,1.0,Rural,N
LP002772,Female,Yes,1,Graduate,Yes,3326,3250.0,173.0,180.0,1.0,Semiurban,Y
LP001006,Male,Yes,0,Graduate,Yes,3208,2900.0,172.0,360.0,1.0,Urban,Y
LP001883,Male,Yes,3+,Graduate,Yes,3466,0.0,99.0,360.0,1.0,Urban,N
LP001222,Male,Yes,0,Not Graduate,Yes,1668,2917.0,93.0,360.0,1.0,Rural,Y
LP002684,Female,Yes,1,Graduate,No,11500,2079.0,155.0,84.0,,Semiurban,Y
LP001864,Male,No,0,Graduate,Yes,4095,3447.0,140.0,360.0,1.0,Rural,Y
LP001349,Male,Yes,2,Graduate,No,7948,3500.0,110.0,360.0,1.0,Urban,Y
LP001713,Male,No,0,Graduate,Yes,2237,0.0,63.0,360.0,0.0,Urban,N
LP002112,Female,No,0,Not Graduate,Yes,4350,0.0,120.0,,0.0,Urban,N
LP001516,Female,No,0,Graduate,Yes,3846,1666.0,109.0,360.0,0.0,Semiurban,N
LP002938,Male,No,0,Graduate,,12876,2739.0,275.0,360.0,1.0,Semiurban,Y
LP002489,Male,Yes,1,Graduate,Yes,1880,0.0,63.0,360.0,1.0,Rural,N
LP002959,Female,Yes,0,Not Graduate,Yes,3017,1411.0,55.0,360.0,1.0,Semiurban,Y
LP001100,Male,Yes,0,Graduate,Yes,3500,1667.0,114.0,360.0,1.0,Semiurban,Y
LP001345,Male,Yes,2,Graduate,No,17500,0.0,400.0,360.0,1.0,Rural,Y
LP002255,Female,No,0,Graduate,Yes,3180,0.0,111.0,360.0,1.0,Semiurban,Y
LP001994,Female,No,0,Graduate,Yes,2400,0.0,,360.0,1.0,Semiurban,Y
LP001195,Male,Yes,0,Graduate,Yes,3366,2200.0,153.0,360.0,1.0,Urban,Y
LP001233,Male,Yes,0,Not Graduate,No,4695,736.0,87.0,120.0,1.0,Semiurban,N
LP002836,Female,Yes,1,Graduate,No,19484,0.0,496.0,360.0,0.0,Semiurban,N
LP001751,Male,Yes,2,Not Graduate,No,4344,0.0,73.0,360.0,1.0,Rural,N
LP002731,Male,No,1,Graduate,Yes,11250,0.0,234.0,36.0,,Semiurban,N
LP002536,Male,Yes,3+,Graduate,Yes,2666,0.0,55.0,360.0,1.0,Semiurban,Y
LP002449,Male,No,0,Not Graduate,Yes,2755,1666.0,150.0,360.0,1.0,Semiurban,Y
LP001888,Female,Yes,0,Graduate,Yes,3237,2223.0,153.0,360.0,1.0,Semiurban,Y
LP001907,Male,Yes,2,Graduate,Yes,1625,1560.0,45.0,360.0,0.0,Urban,N
LP002139,Male,Yes,0,Graduate,Yes,6333,4583.0,259.0,360.0,,Rural,Y
LP002429,Male,Yes,2,Not Graduate,Yes,1958,1625.0,113.0,360.0,1.0,Semiurban,Y
LP001744,Male,No,0,Graduate,Yes,2479,0.0,71.0,360.0,1.0,Urban,N
LP001195,Male,No,0,Graduate,Yes,3254,0.0,71.0,360.0,1.0,Urban,N
LP002501,Female,Yes,2,Graduate,Yes,1378,2330.0,125.0,360.0,1.0,Urban,N
LP002586,Female,No,0,Not Graduate,Yes,2165,0.0,70.0,360.0,1.0,Semiurban,Y
LP001207,Female,No,0,Graduate,Yes,3086,0.0,80.0,360.0,,Rural,Y
LP001843,Female,No,3+,Graduate,Yes,3083,0.0,255.0,360.0,1.0,Rural,N
LP001426,Male,No,0,Graduate,Yes,4895,0.0,94.0,360.0,1.0,Semiurban,Y
LP002158,Male,Yes,0,Graduate,Yes,8334,1833.0,180.0,360.0,,Semiurban,Y
LP001385,Male,Yes,0,Not Graduate,,1820,2934.0,93.0,360.0,1.0,Rural,Y
LP002974,Male,Yes,0,Graduate,Yes,2768,3150.0,90.0,180.0,0.0,Urban,Y
LP001844,Male,Yes,1,Graduate,No,10513,3850.0,136.0,360.0,1.0,Urban,Y
LP001164,Female,Yes,1,Graduate,Yes,12000,0.0,125.0,360.0,1.0,Urban,N
LP002229,Male,Yes,0,Graduate,Yes,19730,0.0,96.0,360.0,,Rural,Y
LP002945,Male,Yes,2,Not Graduate,Yes,2192,2375.0,0.0,360.0,1.0,Urban,Y
LP001199,Male,No,0,Graduate,Yes,9166,0.0,286.0,360.0,1.0,Urban,N
LP002473,Male,Yes,0,Graduate,Yes,4750,2306.0,111.0,360.0,0.0,Rural,N
LP002868,Male,Yes,0,Graduate,No,6633,0.0,138.0,360.0,1.0,Rural,Y
LP002757,Male,Yes,2,Graduate,Yes,3159,2330.0,134.0,360.0,1.0,Rural,Y
LP001370,Male,,,Graduate,No,39147,4750.0,120.0,360.0,1.0,Semiurban,Y
LP002347,Male,Yes,1,Graduate,Yes,4566,0.0,100.0,,0.0,Rural,N
LP001322,Male,Yes,1,Graduate,Yes,4945,1398.0,185.0,360.0,1.0,Semiurban,Y
LP002197,Male,Yes,2,Graduate,No,5503,0.0,130.0,84.0,,Rural,Y
LP001653,Male,Yes,0,Graduate,Yes,3707,3166.0,182.0,,0.0,Rural,N
LP002964,Male,Yes,0,Graduate,No,9963,0.0,187.0,360.0,1.0,Rural,Y
LP001868,Male,Yes,1,Not Graduate,Yes,2661,7101.0,279.0,180.0,1.0,Urban,N
LP002877,Male,Yes,1,Graduate,Yes,1782,1917.0,115.0,360.0,1.0,Rural,Y
LP001186,Female,No,0,Graduate,Yes,4230,0.0,116.0,360.0,1.0,Semiurban,Y
LP001594,Male,No,0,Graduate,Yes,3158,0.0,42.0,360.0,1.0,Semiurban,Y
LP002348,Male,No,0,Not Graduate,Yes,3902,0.0,80.0,180.0,0.0,Rural,N
LP001572,Male,Yes,0,Graduate,Yes,6250,0.0,160.0,360.0,1.0,Urban,Y
LP002472,Male,No,0,Graduate,Yes,3660,20000.0,103.0,300.0,,Rural,Y
LP002522,Male,Yes,2,Graduate,No,7948,7166.0,480.0,360.0,1.0,Rural,Y
LP001091,Male,No,0,Graduate,Yes,6000,0.0,115.0,480.0,1.0,Urban,N
LP002911,Male,No,0,Graduate,Yes,2435,0.0,75.0,480.0,1.0,Rural,N
LP002435,Male,Yes,0,Graduate,Yes,1820,1719.0,90.0,360.0,1.0,Rural,Y
LP002556,Male,Yes,0,Graduate,Yes,3859,3300.0,173.0,360.0,1.0,Rural,Y
LP002789,Male,Yes,0,Graduate,Yes,3232,4266.0,132.0,360.0,1.0,Urban,Y
LP002624,Male,Yes,2,Not Graduate,No,3333,0.0,66.0,360.0,1.0,Rural,Y
LP002128,Male,Yes,2,Graduate,Yes,5391,1667.0,186.0,360.0,1.0,Rural,Y
LP001647,Male,Yes,0,Not Graduate,No,5703,736.0,100.0,360.0,1.0,Semiurban,N
LP001036,Female,No,0,Graduate,Yes,4230,2083.0,158.0,360.0,1.0,Rural,N
LP002531,Male,No,0,Graduate,Yes,4166,0.0,98.0,360.0,0.0,Urban,N
LP002964,Male,Yes,0,Graduate,No,10139,0.0,180.0,360.0,1.0,Rural,Y
LP001657,Male,No,0,Graduate,,2980,0.0,42.0,360.0,1.0,Rural,Y
LP001955,Male,Yes,1,Graduate,Yes,9703,0.0,136.0,360.0,1.0,Urban,Y
LP001641,Male,Yes,1,Graduate,No,2178,0.0,66.0,360.0,0.0,Urban,N
LP002603,Male,No,2,Graduate,Yes,5532,0.0,192.0,360.0,1.0,Rural,Y
LP002126,Male,Yes,2,Not Graduate,Yes,6125,1229.0,250.0,480.0,,Semiurban,Y
LP002223,Male,No,0,Not Graduate,Yes,3691,0.0,110.0,360.0,1.0,Rural,Y
LP001516,Female,Yes,2,Graduate,Yes,1378,2083.0,58.0,360.0,1.0,Urban,N
LP001146,Female,No,0,Graduate,Yes,4166,2275.0,182.0,360.0,0.0,Semiurban,N
LP002142,Male,Yes,0,Not Graduate,Yes,2917,1700.0,105.0,480.0,0.0,Rural,N
LP001384,Male,Yes,2,Graduate,Yes,3283,3600.0,150.0,360.0,0.0,Urban,N
LP002467,Male,No,1,Graduate,Yes,37719,0.0,600.0,180.0,1.0,Urban,N
LP002128,Male,Yes,3+,Graduate,Yes,3036,0.0,74.0,360.0,1.0,Semiurban,N
LP002872,Male,Yes,0,Graduate,Yes,5923,2054.0,311.0,360.0,1.0,Urban,N
LP001888,Male,Yes,1,Graduate,Yes,1625,1842.0,100.0,360.0,1.0,Urban,Y
LP002236,Male,Yes,0,Graduate,Yes,1025,1719.0,96.0,360.0,1.0,Rural,Y
LP002785,Male,Yes,2,Not Graduate,No,6383,0.0,138.0,360.0,1.0,Rural,N
LP001384,Male,Yes,1,Not Graduate,Yes,5285,1131.0,161.0,360.0,,Semiurban,Y
LP001098,Male,Yes,1,Graduate,Yes,4945,1398.0,185.0,360.0,1.0,Semiurban,Y
LP002731,Male,No,2,Graduate,Yes,3617,0.0,107.0,360.0,0.0,Semiurban,N
LP001552,Male,Yes,1,Graduate,Yes,9538,0.0,187.0,360.0,,Urban,Y
LP002443,Male,Yes,2,Not Graduate,Yes,1958,1625.0,113.0,360.0,0.0,Rural,N
LP001560,Male,Yes,0,Graduate,Yes,7933,0.0,275.0,360.0,1.0,Semiurban,Y
LP001255,Male,Yes,0,Graduate,Yes,2799,2253.0,122.0,360.0,1.0,Semiurban,Y
LP002116,Female,No,0,Graduate,Yes,2378,0.0,,360.0,1.0,Semiurban,Y
LP002112,Male,Yes,0,Graduate,No,9323,4490.0,175.0,360.0,1.0,Rural,Y
LP002731,Male,No,2,Graduate,Yes,5532,0.0,130.0,360.0,,Semiurban,Y
LP002236,Male,Yes,0,Graduate,Yes,5829,0.0,138.0,360.0,1.0,Urban,Y
LP001197,Male,Yes,0,Graduate,Yes,2132,3440.0,128.0,360.0,0.0,Semiurban,N
LP001487,Male,No,0,Graduate,Yes,3750,0.0,113.0,360.0,1.0,Urban,Y
LP001273,Female,Yes,0,Graduate,Yes,2330,2302.0,122.0,360.0,1.0,Urban,N
LP002236,Male,Yes,0,Graduate,Yes,3246,0.0,50.0,360.0,1.0,Urban,Y
LP002205,Male,Yes,0,Graduate,Yes,19730,6667.0,570.0,360.0,1.0,Semiurban,Y
LP002556,Male,No,0,Graduate,Yes,2435,0.0,63.0,360.0,1.0,Urban,Y
LP002284,Male,Yes,2,Not Graduate,Yes,1993,1625.0,113.0,360.0,1.0,Semiurban,Y
LP002625,Male,Yes,2,Graduate,No,3316,3500.0,88.0,360.0,1.0,Semiurban,Y
LP002422,Male,Yes,2,Graduate,Yes,7250,1667.0,180.0,360.0,0.0,Rural,N
LP002345,Male,No,0,Graduate,Yes,2500,5064.0,176.0,360.0,1.0,Rural,Y
LP001013,Male,Yes,2,Not Graduate,Yes,3601,2859.0,131.0,360.0,1.0,Urban,N
LP002720,Male,Yes,2,Graduate,Yes,8333,5654.0,188.0,360.0,1.0,Semiurban,Y
LP001478,Male,No,0,Graduate,No,4692,0.0,133.0,180.0,,Rural,N
LP002640,Male,Yes,2,Graduate,Yes,3283,1881.0,123.0,360.0,1.0,Semiurban,Y
LP001151,Male,Yes,1,Graduate,Yes,4616,0.0,84.0,360.0,,Urban,Y
LP001038,Male,Yes,2,Not Graduate,Yes,4226,2859.0,133.0,360.0,0.0,Semiurban,N
LP002874,,No,0,Graduate,Yes,4750,2917.0,148.0,360.0,1.0,Semiurban,Y
LP001715,Male,Yes,0,Graduate,Yes,3173,3021.0,182.0,360.0,1.0,Urban,Y
LP002556,Male,Yes,0,Graduate,Yes,2083,3150.0,114.0,360.0,0.0,Urban,N
LP001327,Female,No,0,Graduate,Yes,3846,0.0,112.0,360.0,1.0,Urban,Y
LP001868,Male,Yes,3+,Graduate,Yes,9504,0.0,136.0,180.0,1.0,Urban,Y
LP001682,Male,No,0,Graduate,Yes,2237,0.0,63.0,360.0,1.0,Rural,Y
LP001518,Female,No,0,Graduate,Yes,10000,1666.0,225.0,360.0,1.0,Semiurban,N
LP001894,Male,Yes,0,Graduate,Yes,3103,2223.0,153.0,360.0,1.0,Urban,Y
LP001531,Male,No,0,Graduate,No,20166,0.0,192.0,360.0,1.0,Semiurban,N
LP002444,Male,Yes,0,Graduate,,63337,0.0,490.0,180.0,1.0,Semiurban,Y
LP002262,Female,No,0,Graduate,Yes,4547,2985.0,140.0,360.0,1.0,Urban,Y
LP002348,Male,Yes,0,Graduate,Yes,1025,1719.0,100.0,360.0,1.0,Urban,Y
LP002807,Male,Yes,0,Graduate,No,10139,4490.0,570.0,360.0,,Semiurban,N
LP002151,Male,Yes,1,Graduate,Yes,3417,1508.0,145.0,360.0,1.0,Urban,Y
LP002527,,Yes,2,Graduate,Yes,23803,0.0,400.0,360.0,0.0,Urban,N
LP001318,Male,Yes,2,Not Graduate,Yes,3273,1430.0,113.0,360.0,1.0,Semiurban,Y
LP002409,Male,Yes,0,Graduate,Yes,3948,1733.0,149.0,360.0,1.0,Urban,Y
LP002784,Male,Yes,2,Graduate,Yes,5780,0.0,130.0,84.0,1.0,Rural,N
LP002527,,No,3+,Graduate,Yes,23803,0.0,320.0,360.0,1.0,Rural,N
LP001345,Male,Yes,2,Not Graduate,Yes,3333,5302.0,120.0,360.0,1.0,Semiurban,Y
LP001179,Female,No,0,Graduate,Yes,3410,0.0,155.0,360.0,1.0,Rural,N
LP001032,Male,Yes,1,Graduate,No,10513,0.0,155.0,360.0,1.0,Urban,N
LP001259,Male,Yes,2,Graduate,Yes,5042,5654.0,188.0,360.0,0.0,Semiurban,N
LP002720,Male,Yes,2,Graduate,Yes,8333,5654.0,208.0,360.0,1.0,Semiurban,Y
LP001514,Male,Yes,2,Graduate,Yes,11417,0.0,196.0,180.0,0.0,Urban,N
LP001008,Male,No,0,Graduate,Yes,6000,0.0,120.0,360.0,1.0,Urban,Y
LP002272,Male,Yes,2,Graduate,Yes,3276,1400.0,94.0,360.0,1.0,Urban,Y
LP002006,Male,Yes,3+,Graduate,Yes,4691,0.0,100.0,360.0,1.0,Semiurban,N
LP002945,Male,Yes,0,Graduate,Yes,5923,3906.0,184.0,360.0,,Urban,Y
LP001570,Male,Yes,0,Not Graduate,Yes,1863,1875.0,167.0,360.0,1.0,Rural,Y
LP001720,Male,No,0,Graduate,Yes,2479,0.0,55.0,360.0,0.0,Rural,Y
LP002067,,Yes,0,Graduate,Yes,2473,2458.0,160.0,360.0,0.0,Rural,N
LP002141,Female,Yes,0,Graduate,No,5503,0.0,105.0,180.0,0.0,Rural,N
LP002305,Male,Yes,0,Graduate,Yes,1025,1719.0,90.0,360.0,1.0,Urban,Y
LP002836,Male,Yes,0,Graduate,Yes,3166,2064.0,104.0,360.0,0.0,Rural,N
LP002534,Male,Yes,0,Graduate,Yes,3597,2157.0,135.0,360.0,1.0,Urban,Y
LP002917,Male,Yes,0,Graduate,Yes,2297,1950.0,115.0,300.0,0.0,Urban,Y
LP002692,Male,Yes,2,Graduate,No,7948,7166.0,380.0,300.0,1.0,Semiurban,Y
LP002619,Male,Yes,1,Not Graduate,Yes,5285,1625.0,186.0,360.0,1.0,Semiurban,Y
LP002453,Male,Yes,0,Graduate,Yes,2483,2466.0,90.0,180.0,1.0,Urban,N
LP002537,Male,Yes,0,Graduate,Yes,3015,3416.0,95.0,360.0,0.0,Semiurban,N
LP002362,Male,Yes,0,Graduate,Yes,1820,1719.0,90.0,180.0,0.0,Rural,N
LP001543,,Yes,0,Graduate,Yes,3583,5625.0,70.0,360.0,1.0,Semiurban,Y
LP002002,Male,Yes,1,Graduate,No,5818,0.0,138.0,84.0,,Rural,Y
LP002489,Female,No,0,Graduate,No,2500,0.0,56.0,120.0,1.0,Semiurban,N
LP002484,Male,Yes,1,Graduate,Yes,3875,0.0,80.0,360.0,1.0,Urban,N
LP002478,Male,Yes,0,Graduate,No,5500,4490.0,175.0,360.0,1.0,Rural,Y
LP002106,Male,No,0,Graduate,No,7085,0.0,128.0,360.0,1.0,Urban,Y
LP001945,Female,No,0,Graduate,Yes,5000,0.0,103.0,360.0,1.0,Semiurban,N
LP002983,Male,Yes,3+,Not Graduate,Yes,3173,0.0,113.0,360.0,,Rural,Y
LP002128,Male,No,0,Graduate,Yes,2935,2405.0,136.0,360.0,0.0,Rural,Y
LP002731,Male,No,0,Graduate,Yes,5815,0.0,132.0,360.0,1.0,Rural,Y
LP001922,Male,Yes,0,Graduate,,2600,3500.0,129.0,360.0,1.0,Rural,Y
LP001877,Male,Yes,2,Graduate,Yes,4708,1560.0,110.0,360.0,1.0,Urban,Y
LP001087,Female,Yes,2,Graduate,Yes,14866,0.0,125.0,360.0,1.0,Urban,Y
LP002813,Female,Yes,1,Graduate,Yes,3326,1508.0,90.0,84.0,1.0,Semiurban,Y
LP001841,Male,No,0,Not Graduate,Yes,6045,0.0,120.0,180.0,0.0,Rural,N
LP001715,Male,No,0,Graduate,Yes,2971,2791.0,89.0,360.0,1.0,Rural,N
LP002743,Female,Yes,0,Graduate,Yes,4333,2333.0,110.0,360.0,1.0,Urban,N
LP002522,Male,Yes,2,Graduate,Yes,8333,0.0,246.0,360.0,1.0,Semiurban,Y
LP001449,Male,Yes,1,Graduate,Yes,14583,0.0,185.0,180.0,0.0,Urban,N
LP002098,Male,No,,Not Graduate,Yes,3902,0.0,110.0,,0.0,Rural,N
LP002916,Male,Yes,1,Graduate,Yes,2787,2232.0,125.0,360.0,,Rural,Y
LP001265,Male,No,0,Graduate,Yes,4843,0.0,102.0,360.0,1.0,Urban,Y
LP001385,Male,No,0,Not Graduate,,1820,2083.0,110.0,360.0,1.0,Rural,Y
LP001516,Female,No,0,Graduate,Yes,3846,1666.0,0.0,360.0,1.0,Semiurban,N
LP001925,Female,Yes,0,Not Graduate,Yes,1928,3237.0,178.0,360.0,,Semiurban,Y
LP001910,Male,Yes,2,Graduate,,3750,0.0,108.0,360.0,1.0,Semiurban,Y
LP001935,Male,No,0,Graduate,Yes,2833,0.0,96.0,360.0,1.0,Rural,Y
LP001859,Male,No,0,Graduate,Yes,9166,0.0,187.0,360.0,1.0,Urban,Y
LP002527,Male,Yes,2,Graduate,No,17500,1014.0,150.0,360.0,1.0,Rural,Y
LP002229,Male,Yes,0,Graduate,Yes,4817,923.0,120.0,360.0,,Urban,Y
LP001106,Male,Yes,0,Graduate,Yes,1828,6666.0,216.0,360.0,1.0,Urban,Y
LP001964,Male,Yes,1,Graduate,Yes,2014,0.0,63.0,360.0,,Urban,Y
LP001529,Male,Yes,1,Graduate,Yes,10750,0.0,225.0,180.0,1.0,Rural,Y
LP002236,Male,Yes,0,Graduate,,6256,0.0,160.0,360.0,,Urban,N
LP002743,Female,Yes,0,Graduate,Yes,4333,2306.0,140.0,360.0,0.0,Semiurban,N
LP002255,Male,Yes,0,Graduate,Yes,2333,1125.0,,360.0,1.0,Urban,Y
LP002925,Male,Yes,0,Graduate,Yes,3000,2188.0,119.0,360.0,0.0,Rural,N
LP001032,Male,No,0,Graduate,Yes,3500,0.0,81.0,300.0,1.0,Semiurban,N
LP001883,Female,No,0,Graduate,,3418,0.0,115.0,360.0,1.0,Urban,Y
LP001841,Male,Yes,3+,Graduate,Yes,6417,1811.0,210.0,360.0,0.0,Semiurban,N
LP001579,Male,Yes,0,Not Graduate,Yes,1863,1041.0,94.0,360.0,1.0,Urban,N
LP002401,Male,No,,Graduate,Yes,1926,0.0,63.0,360.0,1.0,Urban,Y
LP002945,Male,Yes,2,Graduate,Yes,3159,461.0,108.0,84.0,1.0,Urban,Y
LP002106,Male,Yes,0,Graduate,,3539,2500.0,142.0,360.0,1.0,Semiurban,Y
LP001002,Female,No,0,Graduate,No,3463,0.0,93.0,360.0,1.0,Semiurban,Y
LP001761,Male,Yes,0,Graduate,Yes,9328,0.0,136.0,360.0,1.0,Urban,Y
LP001264,Male,Yes,0,Graduate,Yes,1977,1330.0,47.0,360.0,1.0,Semiurban,Y
LP002640,Female,Yes,0,Graduate,No,11500,0.0,187.0,360.0,1.0,Rural,Y
LP001825,Male,Yes,0,Graduate,Yes,3941,2336.0,139.0,360.0,1.0,Urban,Y
LP001900,Male,Yes,0,Graduate,Yes,14583,0.0,304.0,360.0,1.0,Rural,N
LP001574,Male,Yes,0,Graduate,Yes,2439,3333.0,172.0,360.0,1.0,Urban,Y
LP002690,Male,No,0,Graduate,Yes,4680,2087.0,185.0,360.0,1.0,Rural,Y
LP001273,Female,No,0,Graduate,Yes,2400,0.0,46.0,,1.0,Urban,Y
LP002898,Male,Yes,0,Graduate,Yes,3000,3416.0,95.0,300.0,1.0,Rural,N
LP001138,Female,Yes,0,Graduate,Yes,3410,2200.0,119.0,360.0,1.0,Urban,N
LP001974,Male,Yes,,Not Graduate,No,4695,0.0,138.0,360.0,1.0,Urban,Y
LP001578,Male,Yes,0,Not Graduate,No,4735,736.0,124.0,360.0,1.0,Semiurban,N
LP002659,Male,Yes,1,Graduate,Yes,6065,2004.0,250.0,360.0,1.0,Semiurban,Y
LP002874,,Yes,3+,Graduate,Yes,9357,0.0,275.0,360.0,1.0,Semiurban,Y
LP001560,Male,Yes,0,Graduate,Yes,6250,0.0,160.0,180.0,1.0,Urban,Y
LP002348,Male,Yes,2,Graduate,No,10000,7873.0,239.0,360.0,1.0,Rural,Y
LP002119,Male,Yes,3+,Graduate,Yes,4106,2083.0,148.0,360.0,0.0,Rural,N
LP001356,Male,Yes,3+,Graduate,No,5266,1774.0,187.0,360.0,1.0,Rural,N
LP001535,Male,Yes,3+,Graduate,Yes,4342,0.0,94.0,360.0,1.0,Urban,N
LP001743,Male,Yes,3+,Not Graduate,Yes,3992,0.0,0.0,180.0,1.0,Semiurban,Y
LP002348,Male,Yes,0,Graduate,Yes,1025,1719.0,96.0,180.0,0.0,Rural,N
LP002087,Female,Yes,0,Not Graduate,No,18165,1000.0,496.0,360.0,,Semiurban,N
LP002785,Male,Yes,1,Not Graduate,Yes,2600,0.0,66.0,360.0,1.0,Rural,Y
LP002401,Male,Yes,0,Graduate,No,10000,2160.0,187.0,360.0,1.0,Semiurban,Y
LP002738,Male,Yes,3+,Graduate,No,5266,0.0,100.0,360.0,1.0,Rural,N
LP002119,Male,Yes,2,Not Graduate,Yes,3333,3136.0,90.0,360.0,1.0,Urban,Y
LP001005,Female,No,0,Graduate,Yes,3510,0.0,71.0,,,Urban,Y
LP001990,Male,No,0,Not Graduate,Yes,1442,0.0,,360.0,1.0,Urban,N
